id,provider,seed,cycle,intent,x,y,z,gripper,accepted,held,in_plate,sim_seconds
deepseek_seed2,deepseek,2,11,approach,positive,positive,hold,open,True,False,False,3.84
deepseek_seed2,deepseek,2,12,approach,positive,positive,hold,open,True,False,False,4.16
deepseek_seed2,deepseek,2,13,approach,hold,hold,hold,open,True,False,False,4.48
deepseek_seed2,deepseek,2,14,approach,hold,hold,hold,open,True,False,False,4.8
deepseek_seed2,deepseek,2,15,approach,hold,hold,hold,open,True,False,False,5.12
deepseek_seed2,deepseek,2,16,approach,hold,positive,hold,open,True,False,False,5.44
deepseek_seed2,deepseek,2,17,approach,hold,positive,hold,open,True,False,False,5.76
deepseek_seed2,deepseek,2,18,approach,hold,hold,hold,open,True,False,False,6.08
deepseek_seed2,deepseek,2,19,approach,negative,positive,hold,open,True,False,False,6.4
deepseek_seed2,deepseek,2,20,approach,positive,positive,hold,open,True,False,False,6.72
deepseek_seed2,deepseek,2,21,approach,negative,positive,hold,open,True,False,False,7.04
deepseek_seed2,deepseek,2,22,approach,hold,hold,hold,open,True,False,False,7.36
deepseek_seed2,deepseek,2,23,approach,positive,positive,hold,open,True,False,False,7.68
deepseek_seed2,deepseek,2,24,approach,hold,hold,hold,open,True,False,False,8.0
deepseek_seed2,deepseek,2,25,approach,hold,hold,hold,open,True,False,False,8.32
deepseek_seed2,deepseek,2,26,approach,hold,hold,hold,open,True,False,False,8.64
deepseek_seed2,deepseek,2,27,approach,hold,hold,hold,open,True,False,False,8.96
deepseek_seed2,deepseek,2,28,approach,hold,hold,hold,open,True,False,False,9.28
deepseek_seed2,deepseek,2,29,approach,hold,hold,negative,open,True,False,False,9.6
deepseek_seed2,deepseek,2,30,approach,hold,hold,hold,open,True,False,False,9.92
deepseek_seed2,deepseek,2,31,approach,hold,hold,hold,open,True,False,False,10.24
deepseek_seed2,deepseek,2,32,approach,hold,hold,hold,open,True,False,False,10.56
deepseek_seed2,deepseek,2,33,approach,hold,hold,hold,open,True,False,False,10.88
deepseek_seed2,deepseek,2,34,approach,hold,hold,hold,open,True,False,False,11.2
deepseek_seed2,deepseek,2,35,approach,hold,hold,hold,open,True,False,False,11.52
deepseek_seed2,deepseek,2,36,approach,hold,hold,hold,open,True,False,False,11.84
deepseek_seed2,deepseek,2,37,approach,hold,hold,hold,open,True,False,False,12.16
deepseek_seed2,deepseek,2,38,approach,hold,hold,hold,open,True,False,False,12.48
deepseek_seed2,deepseek,2,39,approach,hold,hold,hold,open,True,False,False,12.8
deepseek_seed2,deepseek,2,40,approach,hold,hold,hold,open,True,False,False,13.12
deepseek_seed2,deepseek,2,41,approach,hold,hold,hold,open,True,False,False,13.44
deepseek_seed2,deepseek,2,42,approach,hold,hold,hold,open,True,False,False,13.76
deepseek_seed2,deepseek,2,43,approach,hold,hold,hold,open,True,False,False,14.08
deepseek_seed2,deepseek,2,44,approach,hold,hold,hold,open,True,False,False,14.4
deepseek_seed2,deepseek,2,45,approach,hold,hold,hold,open,True,False,False,14.72
deepseek_seed2,deepseek,2,46,approach,hold,hold,hold,open,True,False,False,15.04
deepseek_seed2,deepseek,2,47,approach,hold,hold,hold,open,True,False,False,15.36
deepseek_seed2,deepseek,2,48,approach,hold,hold,hold,open,True,False,False,15.68
deepseek_seed2,deepseek,2,49,approach,hold,hold,hold,open,True,False,False,16.0
deepseek_seed2,deepseek,2,50,approach,hold,hold,hold,open,True,False,False,16.32
deepseek_seed2,deepseek,2,51,approach,hold,hold,hold,open,True,False,False,16.64
deepseek_seed2,deepseek,2,52,approach,hold,hold,hold,open,True,False,False,16.96
deepseek_seed2,deepseek,2,53,approach,hold,hold,hold,open,True,False,False,17.28
deepseek_seed2,deepseek,2,54,approach,hold,hold,hold,open,True,False,False,17.6
deepseek_seed2,deepseek,2,55,approach,hold,hold,hold,open,True,False,False,17.92
deepseek_seed2,deepseek,2,56,approach,hold,hold,hold,open,True,False,False,18.24
deepseek_seed2,deepseek,2,57,approach,hold,hold,hold,open,True,False,False,18.56
deepseek_seed2,deepseek,2,58,approach,hold,hold,hold,open,True,False,False,18.88
deepseek_seed2,deepseek,2,59,approach,hold,hold,hold,open,True,False,False,19.2
deepseek_seed2,deepseek,2,60,approach,hold,hold,hold,open,True,False,False,19.52
deepseek_seed2,deepseek,2,61,approach,hold,hold,hold,open,True,False,False,19.84
deepseek_seed2,deepseek,2,62,approach,hold,hold,hold,open,True,False,False,20.16
deepseek_seed2,deepseek,2,63,approach,hold,hold,hold,open,True,False,False,20.48
deepseek_seed2,deepseek,2,64,approach,hold,hold,hold,open,True,False,False,20.8
deepseek_seed2,deepseek,2,65,approach,hold,hold,hold,open,True,False,False,21.12
deepseek_seed2,deepseek,2,66,approach,hold,hold,hold,open,True,False,False,21.44
deepseek_seed2,deepseek,2,67,approach,hold,hold,hold,open,True,False,False,21.76
deepseek_seed2,deepseek,2,68,approach,hold,hold,hold,open,True,False,False,22.08
deepseek_seed2,deepseek,2,69,approach,hold,hold,hold,open,True,False,False,22.4
deepseek_seed2,deepseek,2,70,approach,hold,hold,hold,open,True,False,False,22.72
deepseek_seed2,deepseek,2,71,approach,hold,hold,hold,open,True,False,False,23.04
deepseek_seed2,deepseek,2,72,approach,hold,hold,hold,open,True,False,False,23.36
deepseek_seed2,deepseek,2,73,approach,hold,hold,hold,open,True,False,False,23.68
deepseek_seed2,deepseek,2,74,approach,hold,hold,hold,open,True,False,False,24.0
deepseek_seed2,deepseek,2,75,approach,hold,hold,hold,open,True,False,False,24.32
deepseek_seed2,deepseek,2,76,approach,hold,hold,hold,open,True,False,False,24.64
deepseek_seed2,deepseek,2,77,approach,hold,hold,hold,open,True,False,False,24.96
deepseek_seed2,deepseek,2,78,approach,hold,hold,hold,open,True,False,False,25.28
deepseek_seed2,deepseek,2,79,approach,hold,hold,hold,open,True,False,False,25.6
deepseek_seed2,deepseek,2,80,approach,hold,hold,hold,open,True,False,False,25.92
deepseek_seed2,deepseek,2,81,approach,hold,hold,hold,open,True,False,False,26.24
deepseek_seed2,deepseek,2,82,approach,hold,hold,hold,open,True,False,False,26.56
deepseek_seed2,deepseek,2,83,approach,hold,hold,hold,open,True,False,False,26.88
deepseek_seed2,deepseek,2,84,approach,hold,hold,hold,open,True,False,False,27.2
deepseek_seed2,deepseek,2,85,approach,hold,hold,hold,open,True,False,False,27.52
deepseek_seed2,deepseek,2,86,approach,hold,hold,hold,open,True,False,False,27.84
deepseek_seed2,deepseek,2,87,approach,hold,hold,hold,open,True,False,False,28.16
deepseek_seed2,deepseek,2,88,approach,hold,hold,hold,open,True,False,False,28.48
deepseek_seed2,deepseek,2,89,approach,hold,hold,hold,open,True,False,False,28.8
deepseek_seed2,deepseek,2,90,approach,hold,hold,hold,open,True,False,False,29.12
deepseek_seed2,deepseek,2,91,approach,hold,hold,hold,open,True,False,False,29.44
deepseek_seed2,deepseek,2,92,approach,hold,hold,hold,open,True,False,False,29.76
deepseek_seed2,deepseek,2,93,approach,hold,hold,hold,open,True,False,False,30.08
deepseek_seed2,deepseek,2,94,approach,hold,hold,hold,open,True,False,False,30.4
deepseek_seed2,deepseek,2,95,approach,hold,hold,hold,open,True,False,False,30.72
deepseek_seed2,deepseek,2,96,approach,hold,hold,hold,open,True,False,False,31.04
deepseek_seed2,deepseek,2,97,approach,hold,hold,hold,open,True,False,False,31.36
deepseek_seed2,deepseek,2,98,approach,hold,hold,hold,open,True,False,False,31.68
deepseek_seed2,deepseek,2,99,approach,hold,hold,hold,open,True,False,False,32.0
deepseek_seed2,deepseek,2,100,approach,hold,hold,hold,open,True,False,False,32.32
deepseek_seed2,deepseek,2,101,approach,hold,hold,hold,open,True,False,False,32.64
deepseek_seed2,deepseek,2,102,approach,hold,hold,hold,open,True,False,False,32.96
deepseek_seed2,deepseek,2,103,approach,hold,hold,hold,open,True,False,False,33.28
deepseek_seed2,deepseek,2,104,approach,hold,hold,hold,open,True,False,False,33.6
deepseek_seed2,deepseek,2,105,approach,hold,hold,hold,open,True,False,False,33.92
deepseek_seed2,deepseek,2,106,approach,hold,hold,hold,open,True,False,False,34.24
deepseek_seed2,deepseek,2,107,approach,hold,hold,hold,open,True,False,False,34.56
deepseek_seed2,deepseek,2,108,approach,hold,hold,hold,open,True,False,False,34.88
deepseek_seed2,deepseek,2,109,approach,hold,hold,hold,open,True,False,False,35.2
deepseek_seed2,deepseek,2,110,approach,hold,hold,hold,open,True,False,False,35.52
deepseek_seed2,deepseek,2,111,approach,hold,hold,hold,open,True,False,False,35.84
deepseek_seed2,deepseek,2,112,approach,hold,hold,hold,open,True,False,False,36.16
deepseek_seed2,deepseek,2,113,approach,hold,hold,hold,open,True,False,False,36.48
deepseek_seed2,deepseek,2,114,approach,hold,hold,hold,open,True,False,False,36.8
deepseek_seed2,deepseek,2,115,approach,hold,hold,hold,open,True,False,False,37.12
deepseek_seed2,deepseek,2,116,approach,hold,hold,hold,open,True,False,False,37.44
deepseek_seed2,deepseek,2,117,approach,hold,hold,hold,open,True,False,False,37.76
deepseek_seed2,deepseek,2,118,approach,hold,hold,hold,open,True,False,False,38.08
deepseek_seed2,deepseek,2,119,approach,hold,hold,hold,open,True,False,False,38.4
deepseek_seed2,deepseek,2,120,approach,hold,hold,hold,open,True,False,False,38.72
deepseek_seed2,deepseek,2,121,approach,hold,hold,hold,open,True,False,False,39.04
deepseek_seed2,deepseek,2,122,approach,hold,hold,hold,open,True,False,False,39.36
deepseek_seed2,deepseek,2,123,approach,hold,hold,hold,open,True,False,False,39.68
deepseek_seed2,deepseek,2,124,approach,hold,hold,hold,open,True,False,False,40.0
deepseek_seed2,deepseek,2,125,approach,hold,hold,hold,open,True,False,False,40.32
deepseek_seed2,deepseek,2,126,approach,hold,hold,hold,open,True,False,False,40.64
deepseek_seed2,deepseek,2,127,approach,hold,hold,hold,open,True,False,False,40.96
deepseek_seed2,deepseek,2,128,approach,hold,hold,hold,open,True,False,False,41.28
deepseek_seed2,deepseek,2,129,approach,hold,hold,hold,open,True,False,False,41.6
deepseek_seed2,deepseek,2,130,approach,hold,hold,hold,open,True,False,False,41.92
deepseek_seed2,deepseek,2,131,approach,hold,hold,hold,open,True,False,False,42.24
deepseek_seed2,deepseek,2,132,approach,hold,hold,hold,open,True,False,False,42.56
deepseek_seed2,deepseek,2,133,approach,hold,hold,hold,open,True,False,False,42.88
deepseek_seed2,deepseek,2,134,approach,hold,hold,hold,open,True,False,False,43.2
deepseek_seed2,deepseek,2,135,approach,hold,hold,hold,open,True,False,False,43.52
deepseek_seed2,deepseek,2,136,approach,hold,hold,hold,open,True,False,False,43.84
deepseek_seed2,deepseek,2,137,approach,hold,hold,hold,open,True,False,False,44.16
deepseek_seed2,deepseek,2,138,approach,hold,hold,hold,open,True,False,False,44.48
deepseek_seed2,deepseek,2,139,approach,hold,hold,hold,open,True,False,False,44.8
deepseek_seed2,deepseek,2,140,approach,hold,hold,hold,open,True,False,False,45.12
deepseek_seed2,deepseek,2,141,approach,hold,hold,hold,open,True,False,False,45.44
deepseek_seed2,deepseek,2,142,approach,hold,hold,hold,open,True,False,False,45.76
deepseek_seed2,deepseek,2,143,approach,hold,hold,hold,open,True,False,False,46.08
deepseek_seed2,deepseek,2,144,approach,hold,hold,hold,open,True,False,False,46.4
deepseek_seed2,deepseek,2,145,approach,hold,hold,hold,open,True,False,False,46.72
deepseek_seed2,deepseek,2,146,approach,hold,hold,hold,open,True,False,False,47.04
deepseek_seed2,deepseek,2,147,approach,hold,hold,hold,open,True,False,False,47.36
deepseek_seed2,deepseek,2,148,approach,hold,hold,hold,open,True,False,False,47.68
deepseek_seed2,deepseek,2,149,approach,hold,hold,hold,open,True,False,False,48.0
deepseek_seed2,deepseek,2,150,approach,hold,hold,hold,open,True,False,False,48.32
deepseek_seed2,deepseek,2,151,approach,hold,hold,hold,open,True,False,False,48.64
deepseek_seed2,deepseek,2,152,approach,hold,hold,hold,open,True,False,False,48.96
deepseek_seed2,deepseek,2,153,approach,hold,hold,hold,open,True,False,False,49.28
deepseek_seed2,deepseek,2,154,approach,hold,hold,hold,open,True,False,False,49.6
deepseek_seed2,deepseek,2,155,approach,hold,hold,hold,open,True,False,False,49.92
deepseek_seed2,deepseek,2,156,approach,hold,hold,hold,open,True,False,False,50.24
deepseek_seed2,deepseek,2,157,approach,hold,hold,hold,open,True,False,False,50.56
deepseek_seed2,deepseek,2,158,approach,hold,hold,hold,open,True,False,False,50.88
deepseek_seed2,deepseek,2,159,approach,hold,hold,hold,open,True,False,False,51.2
jev_seed0,jev,0,0,approach,positive,negative,hold,hold,True,False,False,0.32
jev_seed0,jev,0,1,approach,positive,negative,hold,hold,True,False,False,0.64
jev_seed0,jev,0,2,approach,positive,negative,hold,hold,True,False,False,0.96
jev_seed0,jev,0,3,approach,positive,negative,hold,hold,True,False,False,1.28
jev_seed0,jev,0,4,approach,positive,hold,hold,hold,True,False,False,1.6
jev_seed0,jev,0,5,approach,positive,negative,hold,hold,True,False,False,1.92
jev_seed0,jev,0,6,approach,positive,negative,hold,hold,True,False,False,2.24
jev_seed0,jev,0,7,approach,positive,hold,hold,hold,True,False,False,2.56
jev_seed0,jev,0,8,approach,positive,hold,hold,hold,True,False,False,2.88
jev_seed0,jev,0,9,approach,positive,positive,hold,hold,True,False,False,3.2
jev_seed0,jev,0,10,approach,positive,hold,hold,hold,True,False,False,3.52
jev_seed0,jev,0,11,approach,positive,hold,negative,open,True,False,False,3.84
jev_seed0,jev,0,12,approach,positive,positive,negative,hold,True,False,False,4.16
jev_seed0,jev,0,13,approach,positive,hold,negative,hold,True,False,False,4.48
jev_seed0,jev,0,14,approach,hold,hold,negative,hold,True,False,False,4.8
jev_seed0,jev,0,15,approach,hold,hold,negative,hold,True,False,False,5.12
jev_seed0,jev,0,16,approach,hold,hold,negative,hold,True,False,False,5.44
jev_seed0,jev,0,17,approach,hold,hold,negative,hold,True,False,False,5.76
jev_seed0,jev,0,18,approach,hold,hold,negative,hold,True,False,False,6.08
jev_seed0,jev,0,19,approach,positive,hold,negative,hold,True,False,False,6.4
jev_seed0,jev,0,20,approach,hold,hold,negative,hold,True,False,False,6.72
jev_seed0,jev,0,21,approach,hold,hold,negative,hold,True,False,False,7.04
jev_seed0,jev,0,22,approach,hold,hold,negative,hold,True,False,False,7.36
jev_seed0,jev,0,23,approach,positive,hold,negative,hold,True,False,False,7.68
jev_seed0,jev,0,24,approach,hold,hold,negative,hold,True,False,False,8.0
jev_seed0,jev,0,25,approach,hold,hold,negative,hold,True,False,False,8.32
jev_seed0,jev,0,26,approach,positive,hold,negative,hold,True,False,False,8.64
jev_seed0,jev,0,27,approach,hold,hold,negative,hold,True,False,False,8.96
jev_seed0,jev,0,28,approach,hold,hold,negative,hold,True,False,False,9.28
jev_seed0,jev,0,29,approach,positive,hold,negative,hold,True,False,False,9.6
jev_seed0,jev,0,30,grasp,hold,hold,negative,close,True,True,False,9.92
jev_seed0,jev,0,31,grasp,hold,hold,negative,hold,True,True,False,10.24
jev_seed0,jev,0,32,lift,hold,hold,positive,hold,True,True,False,10.56
jev_seed0,jev,0,33,lift,hold,hold,hold,hold,True,True,False,10.88
jev_seed0,jev,0,34,lift,hold,hold,positive,hold,True,True,False,11.2
jev_seed0,jev,0,35,lift,hold,hold,positive,hold,True,True,False,11.52
jev_seed0,jev,0,36,lift,hold,hold,positive,hold,True,True,False,11.84
jev_seed0,jev,0,37,lift,hold,hold,positive,hold,True,True,False,12.16
jev_seed0,jev,0,38,lift,hold,hold,positive,hold,True,True,False,12.48
jev_seed0,jev,0,39,lift,hold,hold,positive,hold,True,True,False,12.8
jev_seed0,jev,0,40,lift,hold,hold,positive,hold,True,True,False,13.12
jev_seed0,jev,0,41,lift,hold,hold,positive,hold,True,True,False,13.44
jev_seed0,jev,0,42,lift,hold,hold,positive,hold,True,True,False,13.76
jev_seed0,jev,0,43,lift,hold,hold,positive,hold,True,True,False,14.08
jev_seed0,jev,0,44,lift,hold,hold,positive,hold,True,True,False,14.4
jev_seed0,jev,0,45,lift,hold,hold,positive,hold,True,True,False,14.72
jev_seed0,jev,0,46,lift,hold,hold,positive,hold,True,True,False,15.04
jev_seed0,jev,0,47,lift,hold,hold,positive,hold,True,True,False,15.36
jev_seed0,jev,0,48,lift,hold,hold,positive,hold,True,True,False,15.68
jev_seed0,jev,0,49,lift,hold,hold,positive,hold,True,True,False,16.0
jev_seed0,jev,0,50,lift,hold,hold,positive,hold,True,True,False,16.32
jev_seed0,jev,0,51,lift,hold,hold,positive,hold,True,True,False,16.64
jev_seed0,jev,0,52,carry,positive,positive,hold,hold,True,True,False,16.96
jev_seed0,jev,0,53,carry,positive,positive,hold,hold,True,True,False,17.28
jev_seed0,jev,0,54,carry,positive,positive,hold,hold,True,True,False,17.6
jev_seed0,jev,0,55,carry,positive,positive,hold,hold,True,True,False,17.92
jev_seed0,jev,0,56,carry,positive,positive,hold,hold,True,True,False,18.24
jev_seed0,jev,0,57,carry,positive,positive,hold,hold,True,True,False,18.56
jev_seed0,jev,0,58,carry,positive,positive,hold,hold,True,True,False,18.88
jev_seed0,jev,0,59,carry,positive,positive,hold,hold,True,True,False,19.2
jev_seed0,jev,0,60,lift,hold,hold,positive,hold,True,True,False,19.52
jev_seed0,jev,0,61,carry,positive,positive,hold,hold,True,True,False,19.84
jev_seed0,jev,0,62,carry,positive,positive,hold,hold,True,True,False,20.16
jev_seed0,jev,0,63,carry,positive,positive,hold,hold,True,True,False,20.48
jev_seed0,jev,0,64,carry,positive,positive,hold,hold,True,True,False,20.8
jev_seed0,jev,0,65,carry,positive,positive,hold,hold,True,True,False,21.12
jev_seed0,jev,0,66,carry,hold,positive,hold,hold,True,True,False,21.44
jev_seed0,jev,0,67,carry,hold,positive,hold,hold,True,True,False,21.76
jev_seed0,jev,0,68,carry,hold,positive,hold,hold,True,True,False,22.08
jev_seed0,jev,0,69,carry,hold,positive,hold,hold,True,True,False,22.4
jev_seed0,jev,0,70,carry,hold,positive,hold,hold,True,True,False,22.72
jev_seed0,jev,0,71,carry,hold,positive,hold,hold,True,True,False,23.04
jev_seed0,jev,0,72,carry,hold,positive,hold,hold,True,True,False,23.36
jev_seed0,jev,0,73,carry,hold,positive,hold,hold,True,True,False,23.68
jev_seed0,jev,0,74,carry,hold,positive,hold,hold,True,True,False,24.0
jev_seed0,jev,0,75,carry,hold,positive,hold,hold,True,True,False,24.32
jev_seed0,jev,0,76,carry,hold,positive,hold,hold,True,True,False,24.64
jev_seed0,jev,0,77,lift,hold,hold,positive,hold,True,True,False,24.96
jev_seed0,jev,0,78,carry,hold,positive,hold,hold,True,True,False,25.28
jev_seed0,jev,0,79,carry,hold,positive,hold,hold,True,True,False,25.6
jev_seed0,jev,0,80,carry,hold,positive,hold,hold,True,True,False,25.92
jev_seed0,jev,0,81,carry,hold,positive,hold,hold,True,True,False,26.24
jev_seed0,jev,0,82,carry,hold,positive,hold,hold,True,True,False,26.56
jev_seed0,jev,0,83,carry,positive,positive,hold,hold,True,True,False,26.88
jev_seed0,jev,0,84,carry,hold,positive,hold,hold,True,True,False,27.2
jev_seed0,jev,0,85,carry,hold,positive,hold,hold,True,True,False,27.52
jev_seed0,jev,0,86,lower,hold,positive,negative,hold,True,True,False,27.84
jev_seed0,jev,0,87,lower,hold,positive,negative,hold,True,True,False,28.16
jev_seed0,jev,0,88,lower,hold,positive,negative,hold,True,True,False,28.48
jev_seed0,jev,0,89,lower,positive,positive,negative,hold,True,True,False,28.8
jev_seed0,jev,0,90,lower,hold,positive,negative,hold,True,True,False,29.12
jev_seed0,jev,0,91,lower,hold,hold,negative,hold,True,True,False,29.44
jev_seed0,jev,0,92,lower,hold,hold,negative,hold,True,True,False,29.76
jev_seed0,jev,0,93,lower,positive,hold,negative,hold,True,True,False,30.08
jev_seed0,jev,0,94,lower,hold,positive,negative,hold,True,True,False,30.4
jev_seed0,jev,0,95,lower,positive,hold,negative,hold,True,True,False,30.72
jev_seed0,jev,0,96,lower,hold,hold,negative,hold,True,True,False,31.04
jev_seed0,jev,0,97,lower,hold,hold,negative,hold,True,True,False,31.36
jev_seed0,jev,0,98,lower,positive,hold,negative,hold,True,True,False,31.68
jev_seed0,jev,0,99,lower,hold,hold,negative,hold,True,True,False,32.0
jev_seed0,jev,0,100,release,hold,hold,hold,open,True,False,True,32.32
jev_seed0,jev,0,101,withdraw,hold,hold,positive,hold,True,False,True,32.64
jev_seed0,jev,0,102,withdraw,hold,hold,positive,hold,True,False,True,32.96
jev_seed0,jev,0,103,withdraw,hold,hold,positive,hold,True,False,True,33.28
jev_seed0,jev,0,104,withdraw,hold,hold,positive,hold,True,False,True,33.6
jev_seed0,jev,0,105,withdraw,hold,hold,positive,hold,True,False,True,33.92
jev_seed0,jev,0,106,withdraw,hold,hold,positive,hold,True,False,True,34.24
jev_seed0,jev,0,107,withdraw,hold,hold,positive,hold,True,False,True,34.56
jev_seed0,jev,0,108,withdraw,hold,hold,positive,hold,True,False,True,34.88
jev_seed1,jev,1,0,approach,positive,negative,hold,hold,True,False,False,0.32
jev_seed1,jev,1,1,approach,positive,negative,hold,hold,True,False,False,0.64
jev_seed1,jev,1,2,approach,positive,negative,hold,hold,True,False,False,0.96
jev_seed1,jev,1,3,approach,positive,negative,hold,hold,True,False,False,1.28
jev_seed1,jev,1,4,approach,positive,negative,hold,hold,True,False,False,1.6
jev_seed1,jev,1,5,approach,positive,negative,hold,hold,True,False,False,1.92
jev_seed1,jev,1,6,approach,positive,negative,hold,hold,True,False,False,2.24
jev_seed1,jev,1,7,approach,positive,hold,hold,hold,True,False,False,2.56
jev_seed1,jev,1,8,approach,positive,negative,hold,hold,True,False,False,2.88
jev_seed1,jev,1,9,approach,positive,negative,hold,hold,True,False,False,3.2
jev_seed1,jev,1,10,approach,positive,negative,negative,hold,True,False,False,3.52
jev_seed1,jev,1,11,approach,positive,hold,negative,hold,True,False,False,3.84
jev_seed1,jev,1,12,approach,positive,hold,negative,hold,True,False,False,4.16
jev_seed1,jev,1,13,approach,positive,hold,negative,hold,True,False,False,4.48
jev_seed1,jev,1,14,approach,hold,hold,negative,hold,True,False,False,4.8
jev_seed1,jev,1,15,approach,hold,hold,negative,hold,True,False,False,5.12
jev_seed1,jev,1,16,approach,positive,hold,negative,hold,True,False,False,5.44
jev_seed1,jev,1,17,approach,hold,hold,negative,hold,True,False,False,5.76
jev_seed1,jev,1,18,approach,hold,hold,negative,hold,True,False,False,6.08
jev_seed1,jev,1,19,approach,hold,hold,negative,hold,True,False,False,6.4
jev_seed1,jev,1,20,approach,positive,hold,negative,hold,True,False,False,6.72
jev_seed1,jev,1,21,approach,hold,hold,negative,hold,True,False,False,7.04
jev_seed1,jev,1,22,approach,hold,hold,negative,hold,True,False,False,7.36
jev_seed1,jev,1,23,approach,hold,hold,negative,hold,True,False,False,7.68
jev_seed1,jev,1,24,approach,positive,hold,negative,hold,True,False,False,8.0
jev_seed1,jev,1,25,approach,hold,hold,negative,hold,True,False,False,8.32
jev_seed1,jev,1,26,approach,hold,hold,negative,hold,True,False,False,8.64
jev_seed1,jev,1,27,approach,positive,hold,negative,hold,True,False,False,8.96
jev_seed1,jev,1,28,approach,hold,hold,hold,hold,True,False,False,9.28
jev_seed1,jev,1,29,approach,hold,hold,negative,hold,True,False,False,9.6
jev_seed1,jev,1,30,grasp,hold,hold,hold,close,True,True,False,9.92
jev_seed1,jev,1,31,grasp,hold,hold,hold,hold,True,True,False,10.24
jev_seed1,jev,1,32,lift,hold,hold,positive,hold,True,True,False,10.56
jev_seed1,jev,1,33,lift,hold,hold,positive,hold,True,True,False,10.88
jev_seed1,jev,1,34,lift,hold,hold,positive,hold,True,True,False,11.2
jev_seed1,jev,1,35,lift,hold,hold,positive,hold,True,True,False,11.52
jev_seed1,jev,1,36,lift,hold,hold,positive,hold,True,True,False,11.84
jev_seed1,jev,1,37,lift,hold,hold,positive,hold,True,True,False,12.16
jev_seed1,jev,1,38,lift,hold,hold,positive,hold,True,True,False,12.48
jev_seed1,jev,1,39,lift,hold,hold,positive,hold,True,True,False,12.8
jev_seed1,jev,1,40,lift,hold,hold,positive,hold,True,True,False,13.12
jev_seed1,jev,1,41,lift,hold,hold,positive,hold,True,True,False,13.44
jev_seed1,jev,1,42,lift,hold,hold,positive,hold,True,True,False,13.76
jev_seed1,jev,1,43,lift,hold,hold,positive,hold,True,True,False,14.08
jev_seed1,jev,1,44,lift,hold,hold,positive,hold,True,True,False,14.4
jev_seed1,jev,1,45,lift,hold,hold,positive,hold,True,True,False,14.72
jev_seed1,jev,1,46,lift,hold,hold,positive,hold,True,True,False,15.04
jev_seed1,jev,1,47,lift,hold,hold,positive,hold,True,True,False,15.36
jev_seed1,jev,1,48,lift,hold,hold,positive,hold,True,True,False,15.68
jev_seed1,jev,1,49,lift,hold,hold,positive,hold,True,True,False,16.0
jev_seed1,jev,1,50,carry,positive,positive,hold,hold,True,True,False,16.32
jev_seed1,jev,1,51,carry,positive,positive,hold,hold,True,True,False,16.64
jev_seed1,jev,1,52,carry,positive,positive,hold,hold,True,True,False,16.96
jev_seed1,jev,1,53,carry,positive,positive,hold,hold,True,True,False,17.28
jev_seed1,jev,1,54,carry,positive,positive,hold,hold,True,True,False,17.6
jev_seed1,jev,1,55,carry,positive,positive,hold,hold,True,True,False,17.92
jev_seed1,jev,1,56,carry,positive,positive,hold,hold,True,True,False,18.24
jev_seed1,jev,1,57,carry,positive,positive,hold,hold,True,True,False,18.56
jev_seed1,jev,1,58,lift,hold,hold,positive,hold,True,True,False,18.88
jev_seed1,jev,1,59,carry,positive,positive,hold,hold,True,True,False,19.2
jev_seed1,jev,1,60,carry,positive,positive,hold,hold,True,True,False,19.52
jev_seed1,jev,1,61,carry,positive,positive,hold,hold,True,True,False,19.84
jev_seed1,jev,1,62,carry,positive,positive,hold,hold,True,True,False,20.16
jev_seed1,jev,1,63,carry,hold,positive,hold,hold,True,True,False,20.48
jev_seed1,jev,1,64,carry,hold,positive,hold,hold,True,True,False,20.8
jev_seed1,jev,1,65,carry,hold,positive,hold,hold,True,True,False,21.12
jev_seed1,jev,1,66,carry,hold,positive,hold,hold,True,True,False,21.44
jev_seed1,jev,1,67,carry,hold,positive,hold,hold,True,True,False,21.76
jev_seed1,jev,1,68,carry,hold,positive,hold,hold,True,True,False,22.08
jev_seed1,jev,1,69,carry,hold,positive,hold,hold,True,True,False,22.4
jev_seed1,jev,1,70,carry,hold,positive,hold,hold,True,True,False,22.72
jev_seed1,jev,1,71,carry,hold,positive,hold,hold,True,True,False,23.04
jev_seed1,jev,1,72,carry,hold,positive,hold,hold,True,True,False,23.36
jev_seed1,jev,1,73,carry,hold,positive,hold,hold,True,True,False,23.68
jev_seed1,jev,1,74,carry,hold,positive,hold,hold,True,True,False,24.0
jev_seed1,jev,1,75,lift,hold,hold,positive,hold,True,True,False,24.32
jev_seed1,jev,1,76,carry,hold,positive,hold,hold,True,True,False,24.64
jev_seed1,jev,1,77,carry,hold,positive,hold,hold,True,True,False,24.96
jev_seed1,jev,1,78,carry,hold,positive,hold,hold,True,True,False,25.28
jev_seed1,jev,1,79,carry,hold,positive,hold,hold,True,True,False,25.6
jev_seed1,jev,1,80,carry,hold,positive,hold,hold,True,True,False,25.92
jev_seed1,jev,1,81,carry,positive,positive,hold,hold,True,True,False,26.24
jev_seed1,jev,1,82,lower,hold,positive,negative,hold,True,True,False,26.56
jev_seed1,jev,1,83,lower,hold,positive,negative,hold,True,True,False,26.88
jev_seed1,jev,1,84,lower,hold,positive,negative,hold,True,True,False,27.2
jev_seed1,jev,1,85,lower,positive,positive,negative,hold,True,True,False,27.52
jev_seed1,jev,1,86,lower,hold,positive,negative,hold,True,True,False,27.84
jev_seed1,jev,1,87,lower,hold,hold,negative,hold,True,True,False,28.16
