tag,provider,probe,stage,seconds,headers_seconds,body_seconds,body_after_headers_seconds,request_bytes,response_bytes,input_tokens,output_tokens,cache_hit_tokens,http_status,error,response_model,cost_low_usd,cost_high_usd
deepseek_seed1_002_motor,deepseek,False,motor,0.9899155700113624,0.30404665297828615,0.9898682639468461,0.68582161096856,9620,545,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_003_intent,deepseek,False,intent,0.7169839330017567,0.35305267898365855,0.7169263139367104,0.3638736349530518,4285,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_003_motor,deepseek,False,motor,0.8559976490214467,0.30464098998345435,0.8559365859255195,0.5512955959420651,9617,545,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_004_intent,deepseek,False,intent,0.7306716630700976,0.30700415186583996,0.7306145979091525,0.42361044604331255,4285,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_004_motor,deepseek,False,motor,0.8470545769669116,0.34716528886929154,0.8469609138555825,0.49979562498629093,9617,545,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_005_intent,deepseek,False,intent,1.1326996597927064,0.4997273648623377,1.132585312006995,0.6328579471446574,4284,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_005_motor,deepseek,False,motor,0.5914228351321071,0.3158468911424279,0.5913694160990417,0.2755225249566138,9616,545,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_006_intent,deepseek,False,intent,0.8485193881206214,0.3054594590794295,0.8484483130741864,0.5429888539947569,4285,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_006_motor,deepseek,False,motor,0.8844852119218558,0.3832262500654906,0.8843841271009296,0.501157877035439,9617,545,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_007_intent,deepseek,False,intent,0.8848896380513906,0.29953623097389936,0.8848199849016964,0.5852837539277971,4283,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_007_motor,deepseek,False,motor,0.6941768690012395,0.3057126922067255,0.6940826310310513,0.3883699388243258,9614,545,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_008_intent,deepseek,False,intent,0.6449799321126193,0.30479670595377684,0.6448863639961928,0.340089658042416,4283,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_008_motor,deepseek,False,motor,0.7386359840165824,0.6063777501694858,0.7385387141257524,0.13216096395626664,9614,545,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_009_intent,deepseek,False,intent,0.7714281710796058,0.28928169002756476,0.771358422935009,0.48207673290744424,4283,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_009_motor,deepseek,False,motor,0.8185169009957463,0.3190075890161097,0.8184551978483796,0.4994476088322699,9614,545,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_010_intent,deepseek,False,intent,0.6734118000604212,0.33941939007490873,0.6733617710415274,0.33394238096661866,4282,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_010_motor,deepseek,False,motor,0.9656036670785397,0.3100009940098971,0.9655298870056868,0.6555288929957896,9613,541,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_011_intent,deepseek,False,intent,0.9290230821352452,0.37587559199891984,0.9289575379807502,0.5530819459818304,4283,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_011_motor,deepseek,False,motor,0.8577116909436882,0.33500142698176205,0.8576509880367666,0.5226495610550046,9614,541,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_012_intent,deepseek,False,intent,0.8281373979989439,0.2897679698653519,0.8280796559993178,0.5383116861339658,4283,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_012_motor,deepseek,False,motor,0.8819521178957075,0.31497123395092785,0.8818539138883352,0.5668826799374074,9614,541,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_013_intent,deepseek,False,intent,0.7719784639775753,0.35779514303430915,0.7719025169499218,0.4141073739156127,4283,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_013_motor,deepseek,False,motor,0.8567359789740294,0.3216716409660876,0.8566736781504005,0.5350020371843129,9614,541,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_014_intent,deepseek,False,intent,0.9580462807789445,0.29547387082129717,0.9579631178639829,0.6624892470426857,4283,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_014_motor,deepseek,False,motor,0.950714219128713,0.30126614891923964,0.9506505210883915,0.6493843721691519,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_015_intent,deepseek,False,intent,0.9932100740261376,0.30255638994276524,0.9931513068731874,0.6905949169304222,4282,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_015_motor,deepseek,False,motor,0.6667245849967003,0.30245482991449535,0.666645745979622,0.36419091606512666,9613,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_016_intent,deepseek,False,intent,0.6983522057998925,0.5626741088926792,0.6982256500050426,0.13555154111236334,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_016_motor,deepseek,False,motor,0.8539220448583364,0.31117414589971304,0.8538538708817214,0.5426797249820083,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_017_intent,deepseek,False,intent,0.7904744942206889,0.3154678631108254,0.7904050080105662,0.4749371448997408,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_017_motor,deepseek,False,motor,1.0654663490131497,0.31673540896736085,1.065405349014327,0.7486699400469661,9614,530,2460,19,256,200,,deepseek-flash,0.0003427679999999999,0.0006855359999999998
deepseek_seed1_018_intent,deepseek,False,intent,0.8269748301245272,0.29530352214351296,0.8269226839765906,0.5316191618330777,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_018_motor,deepseek,False,motor,0.9610026751179248,0.47255415306426585,0.9609419440384954,0.4883877909742296,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_019_intent,deepseek,False,intent,1.049682067008689,0.29822232807055116,1.0495884120464325,0.7513660839758813,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_019_motor,deepseek,False,motor,0.952510928036645,0.38828996988013387,0.9524484439752996,0.5641584740951657,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_020_intent,deepseek,False,intent,0.5028665619902313,0.3098422649782151,0.5028079629410058,0.19296569796279073,4282,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_020_motor,deepseek,False,motor,0.9360233980696648,0.35209895810112357,0.935961329145357,0.5838623710442334,9613,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_021_intent,deepseek,False,intent,0.9689597310498357,0.3014478881377727,0.9689036950003356,0.6674558068625629,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_021_motor,deepseek,False,motor,0.9496769339311868,0.4699450139887631,0.9496090530883521,0.479664039099589,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_022_intent,deepseek,False,intent,0.7623749629128724,0.38946704589761794,0.7622776329517365,0.3728105870541185,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_022_motor,deepseek,False,motor,0.9738214630633593,0.3915578390005976,0.9737676151562482,0.5822097761556506,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_023_intent,deepseek,False,intent,0.8302473081275821,0.2998023279942572,0.8301679769065231,0.5303656489122659,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_023_motor,deepseek,False,motor,1.4293867978267372,0.32956576789729297,1.429325093049556,1.099759325152263,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_024_intent,deepseek,False,intent,0.651056642876938,0.3835859119426459,0.6509947658050805,0.2674088538624346,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_024_motor,deepseek,False,motor,0.8969481489621103,0.36660556588321924,0.8968817249406129,0.5302761590573937,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_025_intent,deepseek,False,intent,0.8678103969432414,0.36557572707533836,0.8677229539025575,0.5021472268272191,4282,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_025_motor,deepseek,False,motor,0.965668547898531,0.3772486378438771,0.9655744708143175,0.5883258329704404,9613,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_026_intent,deepseek,False,intent,0.9284750940278172,0.2974324650131166,0.928427591919899,0.6309951269067824,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_026_motor,deepseek,False,motor,0.9569605821743608,0.34043642110191286,0.9568997239693999,0.6164633028674871,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_027_intent,deepseek,False,intent,0.9892781230155379,0.35051238094456494,0.9892358409706503,0.6387234600260854,4283,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_027_motor,deepseek,False,motor,0.8417389418464154,0.3695645348634571,0.8416791229974478,0.47211458813399076,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_028_intent,deepseek,False,intent,0.9212182150222361,0.33231985196471214,0.9211597258690745,0.5888398739043623,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_028_motor,deepseek,False,motor,0.68064966914244,0.6014943341724575,0.6805848451331258,0.07909051096066833,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_029_intent,deepseek,False,intent,1.103565386030823,0.28790124715305865,1.103486514184624,0.8155852670315653,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_029_motor,deepseek,False,motor,0.8337362720631063,0.3278858461417258,0.8336507971398532,0.5057649509981275,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_030_intent,deepseek,False,intent,0.8137598901521415,0.5586092961020768,0.8136828141286969,0.25507351802662015,4282,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_030_motor,deepseek,False,motor,0.6865500281564891,0.3128549961838871,0.6865038720425218,0.3736488758586347,9613,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_031_intent,deepseek,False,intent,0.9241455309092999,0.3214762678835541,0.9240836878307164,0.6026074199471623,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_031_motor,deepseek,False,motor,1.2469594979193062,0.5736740729771554,1.246865491848439,0.6731914188712835,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_032_intent,deepseek,False,intent,0.7342429829295725,0.30405687005259097,0.7341752550564706,0.43011838500387967,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_032_motor,deepseek,False,motor,0.9639135249890387,0.5743307359516621,0.9638512469828129,0.3895205110311508,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_033_intent,deepseek,False,intent,0.6891033400315791,0.29139290004968643,0.6890459309797734,0.39765303093008697,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_033_motor,deepseek,False,motor,0.7052788930013776,0.3016102579422295,0.7052157430443913,0.40360548510216177,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_034_intent,deepseek,False,intent,0.8486751019954681,0.29178141709417105,0.8486176349688321,0.5568362178746611,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_034_motor,deepseek,False,motor,0.6580301960930228,0.3237214561086148,0.6579338370356709,0.3342123809270561,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_035_intent,deepseek,False,intent,0.8382912268862128,0.30615198286250234,0.8381995989475399,0.5320476160850376,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_035_motor,deepseek,False,motor,0.6585985878482461,0.33684941893443465,0.6585025989916176,0.3216531800571829,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_036_intent,deepseek,False,intent,0.8450004640035331,0.3241110439412296,0.8449429639149457,0.5208319199737161,4284,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed1_036_motor,deepseek,False,motor,0.7825359301641583,0.5855627080891281,0.7824735871981829,0.1969108791090548,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_037_intent,deepseek,False,intent,1.2582534160465002,0.3044263059273362,1.2581939490046352,0.953767643077299,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_037_motor,deepseek,False,motor,0.6639657139312476,0.3230254529044032,0.6638723528012633,0.3408468998968601,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_038_intent,deepseek,False,intent,0.7422488408628851,0.31846155086532235,0.7421915889717638,0.4237300381064415,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_038_motor,deepseek,False,motor,0.8629561250563711,0.3216688691172749,0.8628613390028477,0.5411924698855728,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_039_intent,deepseek,False,intent,0.8981840831693262,0.5795112340711057,0.8981256620027125,0.31861442793160677,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_039_motor,deepseek,False,motor,0.9202859371434897,0.3098693401552737,0.92022576299496,0.6103564228396863,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_040_intent,deepseek,False,intent,0.9336950739379972,0.2880858890712261,0.9336381088942289,0.6455522198230028,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_040_motor,deepseek,False,motor,1.3590771490707994,0.7420661710202694,1.3589802470523864,0.616914076032117,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_041_intent,deepseek,False,intent,0.9878206641878933,0.3027575791347772,0.9877317070495337,0.6849741279147565,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_041_motor,deepseek,False,motor,0.7973355890717357,0.5986998360604048,0.7972429720684886,0.19854313600808382,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_042_intent,deepseek,False,intent,1.0206781988963485,0.3202173369936645,1.0205245269462466,0.7003071899525821,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_042_motor,deepseek,False,motor,0.8672864881809801,0.3142624259926379,0.8671841691248119,0.552921743132174,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_043_intent,deepseek,False,intent,1.152332021156326,0.3754673970397562,1.1522736721672118,0.7768062751274556,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_043_motor,deepseek,False,motor,0.7553378371521831,0.3141081479843706,0.7552768071182072,0.4411686591338366,9615,530,2460,19,256,200,,deepseek-flash,0.0003427679999999999,0.0006855359999999998
deepseek_seed1_044_intent,deepseek,False,intent,0.7582887189928442,0.3130534440279007,0.7582328689750284,0.4451794249471277,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_044_motor,deepseek,False,motor,0.7925261058844626,0.3419646199326962,0.7924652779474854,0.4505006580147892,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_045_intent,deepseek,False,intent,0.7948875820729882,0.29149242490530014,0.794828447047621,0.5033360221423209,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_045_motor,deepseek,False,motor,1.0055789940524846,0.3573696359526366,1.0055187060497701,0.6481490700971335,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_046_intent,deepseek,False,intent,0.9234471849631518,0.32800615788437426,0.9233862049877644,0.5953800471033901,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_046_motor,deepseek,False,motor,0.759689741069451,0.3214228809811175,0.7595921910833567,0.43816931010223925,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_047_intent,deepseek,False,intent,0.9502364660147578,0.335458756191656,0.9501406291965395,0.6146818730048835,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_047_motor,deepseek,False,motor,0.7584277449641377,0.3197803609073162,0.75835818098858,0.4385778200812638,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_048_intent,deepseek,False,intent,0.9325499159749597,0.3729422229807824,0.9324414699804038,0.5594992469996214,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_048_motor,deepseek,False,motor,0.8495823438279331,0.5995741339866072,0.8494866190012544,0.24991248501464725,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_049_intent,deepseek,False,intent,0.7490562580060214,0.3044800339266658,0.7489941259846091,0.44451409205794334,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_049_motor,deepseek,False,motor,0.8671987729612738,0.3470679400488734,0.8671001631300896,0.5200322230812162,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_050_intent,deepseek,False,intent,0.7427629171870649,0.29340452305041254,0.7427041940391064,0.44929967098869383,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_050_motor,deepseek,False,motor,0.9772085999138653,0.32798308483324945,0.9771110028959811,0.6491279180627316,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_051_intent,deepseek,False,intent,0.7600766259711236,0.3118492909707129,0.7599818769376725,0.4481325859669596,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_051_motor,deepseek,False,motor,0.8932516020722687,0.40953008318319917,0.893155966186896,0.4836258830036968,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_052_intent,deepseek,False,intent,0.9858441220130771,0.3457581880502403,0.9857491950970143,0.639991007046774,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_052_motor,deepseek,False,motor,1.0876758079975843,0.3440210570115596,1.087605938082561,0.7435848810710013,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_053_intent,deepseek,False,intent,0.917603017995134,0.32144897314719856,0.9175418370869011,0.5960928639397025,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_053_motor,deepseek,False,motor,0.6763125511351973,0.3239015219733119,0.6762480749748647,0.3523465530015528,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_054_intent,deepseek,False,intent,0.7332257491070777,0.30134809110313654,0.7331328769214451,0.4317847858183086,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_054_motor,deepseek,False,motor,0.9562035789713264,0.3283622288145125,0.9561393610201776,0.6277771322056651,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_055_intent,deepseek,False,intent,1.594099482987076,0.3154613410588354,1.5940081558655947,1.2785468148067594,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_055_motor,deepseek,False,motor,2.2855222278740257,1.6244648089632392,2.285424840869382,0.6609600319061428,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_056_intent,deepseek,False,intent,1.2440385890658945,0.8309466149657965,1.243977417005226,0.41303080203942955,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_056_motor,deepseek,False,motor,0.7394704951439053,0.3249536470975727,0.7394086981657892,0.41445505106821656,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_057_intent,deepseek,False,intent,1.0084990779869258,0.41689651808701456,1.0084024909883738,0.5915059729013592,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_057_motor,deepseek,False,motor,0.6993735760916024,0.3545611221343279,0.699307651957497,0.3447465298231691,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_058_intent,deepseek,False,intent,1.0009430809877813,0.2905995980836451,1.000850518932566,0.7102509208489209,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_058_motor,deepseek,False,motor,1.0336866190191358,0.33867357298731804,1.0335893530864269,0.6949157800991088,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_059_intent,deepseek,False,intent,0.9847855949774384,0.306610562838614,0.9847244918346405,0.6781139289960265,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_059_motor,deepseek,False,motor,0.809844764880836,0.33326431387104094,0.8097813008353114,0.4765169869642705,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_060_intent,deepseek,False,intent,0.5102460670750588,0.30132567207328975,0.5101836370304227,0.20885796495713294,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_060_motor,deepseek,False,motor,0.8429728539194912,0.42088611400686204,0.8429112751036882,0.4220251610968262,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_061_intent,deepseek,False,intent,0.8541378090158105,0.3196994869504124,0.8540793810971081,0.5343798941466957,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_061_motor,deepseek,False,motor,0.7669773558154702,0.3092881909105927,0.7668809138704091,0.45759272295981646,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_062_intent,deepseek,False,intent,0.7352812851313502,0.2991248881444335,0.7352227510418743,0.4360978628974408,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_062_motor,deepseek,False,motor,0.9057920260820538,0.3096415719483048,0.905693715903908,0.5960521439556032,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_063_intent,deepseek,False,intent,0.9737347029149532,0.3036978249438107,0.9736745909322053,0.6699767659883946,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_063_motor,deepseek,False,motor,1.0309630820993334,0.31445018411614,1.0308794539887458,0.7164292698726058,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_064_intent,deepseek,False,intent,1.0264203071128577,0.32408697810024023,1.0263267261907458,0.7022397480905056,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_064_motor,deepseek,False,motor,0.9640194890089333,0.31129459710791707,0.9639206291176379,0.6526260320097208,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_065_intent,deepseek,False,intent,0.7118082218803465,0.3130267809610814,0.7117465857882053,0.3987198048271239,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_065_motor,deepseek,False,motor,1.0759760101791471,0.3181985071860254,1.075910200132057,0.7577116929460317,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_066_intent,deepseek,False,intent,0.6951002469286323,0.30748887080699205,0.6950390238780528,0.3875501530710608,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_066_motor,deepseek,False,motor,1.0828979560174048,0.325373301981017,1.0828315319959074,0.7574582300148904,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_067_intent,deepseek,False,intent,1.004994090879336,0.3021288358140737,1.004932606825605,0.7028037710115314,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_067_motor,deepseek,False,motor,0.9156125131994486,0.3153976211324334,0.9155497830361128,0.6001521619036794,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_068_intent,deepseek,False,intent,0.9835667440202087,0.31884872703813016,0.9835069430992007,0.6646582160610706,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_068_motor,deepseek,False,motor,1.0261146719567478,0.32533647888340056,1.0260193028952926,0.7006828240118921,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_069_intent,deepseek,False,intent,0.9631935099605471,0.3548558990005404,0.9631352939177305,0.6082793949171901,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_069_motor,deepseek,False,motor,0.8092874570284039,0.32228764705359936,0.8092240069527179,0.48693635989911854,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_070_intent,deepseek,False,intent,0.7675181110389531,0.28738082596100867,0.76745146792382,0.48007064196281135,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_070_motor,deepseek,False,motor,0.9811767819337547,0.355756273958832,0.9810681699309498,0.6253118959721178,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_071_intent,deepseek,False,intent,0.9104820608627051,0.30501441680826247,0.9104224590118974,0.605408042203635,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed1_071_motor,deepseek,False,motor,1.0236853419337422,0.3060066569596529,1.023586368886754,0.717579711927101,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed1_072_intent,deepseek,False,intent,1.3288317860569805,0.32331556314602494,1.3287706500850618,1.0054550869390368,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
